"","PresentationOrder","Condition","File","Subject","Group","Accent","TalkerID","AccRating","Block","Sentence","Mean.PossibleKeywords","Stimulus.OnsetTime","Stimulus.OffsetTime","Mean.Response.ACC","Mean.Response.RESP","PercentCorrect","Duration","OnsetMarker","ResponseOnset"
"10081","First","C5","AD_A","7212","ONH","FRA","276",6.31,2,"The boy had a toy dragon",4,36003,37849,0,0,0,1816,NA,-1816
"10082","First","C5","AD_A","7212","ONH","FRA","276",6.31,7,"She is waiting for her bus",4,115909,117808,0,0,0,1869,NA,-1869
"10083","First","C5","AD_A","7212","ONH","FRA","276",6.31,10,"The fruit came in a box",4,171975,173778,0,2,0.5,1773,NA,-1773
"10084","First","C5","AD_A","7212","ONH","FRA","276",6.31,13,"The rice pudding was ready",4,209934,211927,0,1,0.25,1963,NA,-1963
"10085","First","C5","AD_A","7212","ONH","FRA","276",6.31,14,"A tree fell on the house",4,221614,223337,1,4,1,1693,NA,-1693
"10086","First","C5","AD_A","7212","ONH","FRA","276",6.31,15,"The children helped the milkman",3,233428,235317,0,1,0.333333333333333,1859,NA,-1859
"10087","First","C5","AD_A","7212","ONH","FRA","276",6.31,17,"They had some cold meat",4,264627,266176,0,0,0,1519,NA,-1519
"10088","First","C5","AD_A","7212","ONH","FRA","276",6.31,27,"A man told the police",3,414959,416645,0,0,0,1656,NA,-1656
"10089","First","C5","AD_A","7212","ONH","FRA","276",6.31,28,"The husband brought some flowers",4,429999,432094,0,3,0.75,2065,NA,-2065
"10090","First","C5","AD_A","7212","ONH","FRA","276",6.31,29,"The bread truck is coming",3,442838,444584,1,3,1,1716,NA,-1716
"10091","First","C5","AD_A","7212","ONH","HIN","652",5.4,3,"They called an ambulance",2,52763,54429,0,0,0,1636,NA,-1636
"10092","First","C5","AD_A","7212","ONH","HIN","652",5.4,6,"She’s drinking from her own cup",5,101229,103858,0,4,0.8,2599,NA,-2599
"10093","First","C5","AD_A","7212","ONH","HIN","652",5.4,9,"They are coming for dinner",3,148495,151068,0,2,0.666666666666667,2543,NA,-2543
"10094","First","C5","AD_A","7212","ONH","HIN","652",5.4,11,"The waiter brought the cream",3,184308,186707,0,0,0,2369,NA,-2369
"10095","First","C5","AD_A","7212","ONH","HIN","652",5.4,12,"She cut the steak with her knife",5,196335,199247,0,4,0.8,2882,NA,-2882
"10096","First","C5","AD_A","7212","ONH","HIN","652",5.4,20,"She found her purse in the trash",5,309133,311896,0,3,0.6,2733,NA,-2733
"10097","First","C5","AD_A","7212","ONH","HIN","652",5.4,21,"The cow is milked every day",4,324360,326996,1,4,1,2606,NA,-2606
"10098","First","C5","AD_A","7212","ONH","HIN","652",5.4,22,"The bus leaves before the train",4,338333,340806,0,0,0,2443,NA,-2443
"10099","First","C5","AD_A","7212","ONH","HIN","652",5.4,24,"The child drank some fresh milk",5,363653,366185,0,1,0.2,2502,NA,-2502
"10100","First","C5","AD_A","7212","ONH","HIN","652",5.4,26,"The bag fell off the shelf",4,398372,400695,0,2,0.5,2293,NA,-2293
